id,title,overview,release_date,runtime,genres,production_companies,budget,revenue,popularity,vote_average,vote_count,status,poster_path,backdrop_path,language
1314450,My Dearest Fu Bao,"After her miraculous birth in Korea, giant panda Fu Bao gained tremendous popularity and love from her fans worldwide. While her upcoming return to China is leaving fans in sorrow, her zookeepers continue their duty to make Fu Bao happy and solemnly start preparing her trip to China. As the expected day of farewell approaches, the zookeepers have to confront another unexpected farewell, and cannot but give in to the emotions they have been holding back. Knowing they must say goodbye soon, they cherish and treasure each day leading up to the farewell.",2024-09-04,95 minutes,"Documentary, Animation","ACOMMZ, Everland Resort",0,0,6.098,6.0,1,Released,https://image.tmdb.org/t/p/w500/kQydfwg3Q9KDBNM4jyHr3kZUa9j.jpg,https://image.tmdb.org/t/p/w500/6VaN94ukHGKAzPZtpxEpCentgv7.jpg,Ko
1092788,Somewhere in Love,"Nicole and her son Serge live in a low-income housing estate in the Paris suburbs, where their love for each other thrives against all odds. But as Christmas approaches, Nicole has her checkbook and credit card confiscated, turning their relationship and their lives upside down.",2024-09-04,97 minutes,"Comedy, Drama","Trois Brigands Productions, Wild Bunch, Frakas Productions",0,0,6.835,6.333,6,Released,https://image.tmdb.org/t/p/w500/jJNSoRj5itqtgAFLBV3Dv0ICtye.jpg,https://image.tmdb.org/t/p/w500/qssh6rg9HXud9qxFfpDXpFn58e8.jpg,Fr
1001736,Meet the Barbarians,"The municipality of a small Breton village has decided to welcome a family of Ukrainian refugees. To their surprise, they receive Fayad family – coming from Syria. They thwart all the clichés that the French expected: they are friendly, refined, educated… So much so that, in this small, humming village, it is no longer clear which side the barbarians are on…",2024-09-18,102 minutes,"Comedy, Drama",The Film,0,0,4.326,6.269,26,Released,https://image.tmdb.org/t/p/w500/y9N2t17YWlV4GQvUdze87k7pDz9.jpg,https://image.tmdb.org/t/p/w500/pfslsIEGkNNkm88N4O0z8cNUH8a.jpg,Fr
1315541,Wishing on a Star,"A comedy documentary about the search for happiness. The Italian astrologist Lucciana can alter the destinies of people. On their birthdays they have to travel to whatever location on Earth has the ideal constellation of planets over it. They will be reborn on that day and so be able to change their nature. On the one hand, the film follows the everyday (and unchanging) life of the fortune-teller who changes the lives of people while, on the other hand, it follows five protagonists who set out to various places in the world in order to change their lives.",2024-09-26,99 minutes,"Documentary, Comedy","Videomante, Mischief Films, Artcam Films, Volos Films, Kerekes Film, Restart, RTVS",870000,0,1.574,0.0,0,Released,https://image.tmdb.org/t/p/w500/AnaR0OTM83s0IjBuTx8YBwbUJEn.jpg,https://image.tmdb.org/t/p/w500/wgKv05uu9sPJBnD6SgWFQVg4awk.jpg,It
1295035,Super Happy Forever,"Accompanied by his friend Miyata, Sano returns to Izu, a seaside resort in Japan where five years before he fell in love with his wife Nagi.",2024-09-27,94 minutes,Drama,"MLD Films, NoBo, LLC, Incline",0,0,1.253,0.0,0,Released,https://image.tmdb.org/t/p/w500/YsH5lYO1r6BbSOMNlGBRuL4YCg.jpg,https://image.tmdb.org/t/p/w500/zbOm0u3c0ukAyXwh9ezUHQlj4t3.jpg,Ja
1151936,Butterflies,"Siiri, a hardworking millennial, wants to be successful in her job as the advisor to the Minister of Economic Affairs. She craves a promotion. Siiri’s job takes her and the hard-to-handle minister, an unpredictable eccentric boss lady, to a big tango festival in a small Finnish town. Siiri’s father Petri, a former tango artist and an overly optimistic middle-aged man, wants to make himself useful to Siiri while trying to hide the fact that he himself is homeless, bankrupt and finally at his wits end. Over the course of one summer weekend both Siiri’s and Petri’s facade comes tumbling down but the tango keeps going on in the sweet Finnish summer night.",2024-09-27,98 minutes,Comedy,Tekele Productions,1678000,0,1.239,6.0,1,Released,https://image.tmdb.org/t/p/w500/cddOTuqjONW7Bkpzub2irzog8mp.jpg,https://image.tmdb.org/t/p/w500/omLwr8kItfiPtrbaDTwKrmLkJXU.jpg,Fi
1276262,Quasi a casa,"Young aspiring musician Caterina grapples with insecurity until a fateful summer encounter with her idol, French singer Mia, sparks a complex relationship guiding her journey to self-discovery.",2024-09-05,94 minutes,"Drama, Comedy","Sacher Film, Vivo Film, RAI Cinema",0,0,1.348,7.0,4,Released,https://image.tmdb.org/t/p/w500/dTwzPu6OCDq7gQqi9b6kH6eWiv4.jpg,https://image.tmdb.org/t/p/w500/pFt4qWmem7WPOBcpsRRmY3Qvnds.jpg,It
1104937,Kill the Jockey,"Remo's self-destructive behavior overshadows his talent. Abril, an upcoming jockey, is pregnant with Remo's baby and has to decide between the child or continuing to race. They both race for Sirena, a businessman who saved Remo's life in the past but now is determined to find him, dead or alive.",2024-09-26,96 minutes,"Comedy, Thriller","Rei Cine, El Despacho Cine, Infinity Hill, Warner Music Entertainment, Exile, Piano, El Estudio, Snowglobe, Jacinto Films, Barraca Producciones, INCAA",0,0,62.385,7.0,11,Released,https://image.tmdb.org/t/p/w500/d1c9uQtAHPGYJaLXkR0G5k6nmyG.jpg,https://image.tmdb.org/t/p/w500/we01Y32b8YT5Pn7vLIhunbmROhX.jpg,Es
1244244,Cloud,"Ryosuke Yoshii is an ordinary person, who supports himself by reselling things on the internet. He carelessly earns grudges by people around him and, in the end, he is dragged into a desperate struggle that risks his life.",2024-09-27,123 minutes,"Drama, Crime, Thriller, Action","Nikkatsu Corporation, Tokyo Theatres Company",0,0,7.694,8.2,11,Released,https://image.tmdb.org/t/p/w500/bmUTHMmqiLWBo19U2y5kk2uqJbA.jpg,https://image.tmdb.org/t/p/w500/sAnpF9jooAGWA8pwuMK4aX2uLvA.jpg,Ja
1174246,Battleground,"These are the years of the First World War and Dr. Stefano Zorzi spends his days in the Exemption Clinic in a large city of Northern Italy, where he not only takes care of soldiers who arrive from the massacre of the front, but also he fights simulation and self-harm of those who hope to be dispensed, by sending them before the Military Court. If Stefano, in fact, does his utmost to heal soldiers and send them back to fight, Dr. Giulio Farradio makes them ill, or helps them to self-injure seriously enough to be exonerated.  The two doctors, who went to university together and were great friends, they not only (secretly) challenge each other on a professional level, but also on the sentimental one: they are both linked to Anna, a courageous nurse with a strong character. But when the great ‘Spanish’ fever epidemic arrived in 1918, the time for love, politics and science ends up getting confused dangerously...",2024-09-05,104 minutes,"Drama, History","Kavac Film, RAI Cinema, IBC MOvie, One Art Film, Friuli Venezia Giulia Film Commission, Trentino Film Commission",12000000,0,11.804,6.6,51,Released,https://image.tmdb.org/t/p/w500/devF9FPkrSU264SNfQHIdiEbAzm.jpg,https://image.tmdb.org/t/p/w500/ZUTdPvbq1Brqi7rxC5GAXLaHfK.jpg,It
1120911,Saturday Night,"At 11:30pm on October 11, 1975, a ferocious troupe of young comedians and writers changed television forever. This is the story of what happened behind the scenes in the 90 minutes leading up to the first broadcast of Saturday Night Live.",2024-09-27,109 minutes,"Comedy, Drama","Columbia Pictures, Right of Way Films",25000000,9768328,36.38,6.9,102,Released,https://image.tmdb.org/t/p/w500/oCf5O6uxooTvRwKVnLHwGqZUifq.jpg,https://image.tmdb.org/t/p/w500/9ewYb0LIBJNds8ZMoobKYUd647g.jpg,En
1380904,Devil In a New Dress,At a Halloween party a man's traumatic past is reawakened when he sees someone who looks identical to his former abuser.,2024-09-01,12 minutes,Drama,York University,600,0,1.376,10.0,1,Released,https://image.tmdb.org/t/p/w500/ngB9zzawkClLedSOSpx49pCUAip.jpg,https://image.tmdb.org/t/p/w500/sjBLhq9sjP8LSDD4lRxXijjscq7.jpg,En
1378767,Daphne,"Daphne, a transgender performer, and LGBTQ educator based in Milan, navigates two worlds: by day, she juggles work, friendships, and dating apps; by night, she explores the experimental underground scene of parties and drugs. The film offers an intimate look at her journey of self-discovery.",2024-09-01,20 minutes,Documentary,Mixtape Studio,0,0,0.715,0.0,0,Released,https://image.tmdb.org/t/p/w500/cYnEPg0Ae0GLIoUFZdLsvOtgnRn.jpg,https://image.tmdb.org/t/p/w500/fqM3G9iDyAlXAcDKZbDh65WIASu.jpg,It
1361743,Nugroho Barbershop,"After receiving a warning from the school about his hair, Jojo (8), a child of Chinese-Indonesian descent, has no other choice but to cut his long beloved hair. During the trip to the barbershop, Jojo, accompanied by his father, Afung (30), tried to face his fears and anxieties, because he felt more confident with long hair.",2024-09-01,18 minutes,"Drama, Family",Memoir Films,1500,0,0.307,0.0,0,Released,https://image.tmdb.org/t/p/w500/3l5NkzuDs7vnJQQD7m0F6fHiZHZ.jpg,https://image.tmdb.org/t/p/w500/jnOQHU7dpVDIMZVX2T7h1r0tz0K.jpg,Id
1351953,Desiderium,"Brendan and Casper, lifelong friends, seek refuge from their troubles by returning to Brendan's rural home for a break. However, their bond is tested as personal issues emerge. Brendan's troubled family situation threatens to disrupt their holiday, while Casper's own life is unraveling. Over the course of a weekend filled with alcohol, drugs, and adventures, the two must learn to communicate honestly with each other or risk the fallout.",2024-09-01,21 minutes,Drama,House of Create,0,0,0.648,0.0,0,Released,https://image.tmdb.org/t/p/w500/r9yR4lxhjwmOuqbVlQQy81CnwbQ.jpg,https://image.tmdb.org/t/p/w500/nJzREv3lIpmULNqfgSjNLKyXDF8.jpg,En
1329178,Freeride in C,The white tranquility of mountains is disturbed by colorful winter sports enthusiasts who enjoy downhill skiing.,2024-09-01,10 minutes,Animation,Atom Art,0,0,2.671,0.0,0,Released,https://image.tmdb.org/t/p/w500/cvBX1ijgptn6X48fyjbT17y9ssb.jpg,https://image.tmdb.org/t/p/w500/HqgcAwYIAK9RsAqUoTBojX1eck.jpg,En
1329172,All Futures,"Terrestrial life reached a very distant planet after a long odyssey through space, via microorganisms in meteorites. The night is eternal. Humans want to reproduce their past lives, but their baggage includes ancestral fears and absurd rules. The sky is falling.",2024-09-01,11 minutes,Animation,"Autour de Minuit, Oniro Cine",0,0,0.434,0.0,0,Released,https://image.tmdb.org/t/p/w500/e8WdkGmmPZmu4gvlcwUepgai8UF.jpg,https://image.tmdb.org/t/p/w500/lMaqI1zdZQqEIa1tOr0CanIwokR.jpg,Xx
1320423,My Birthday,"Riccardino has been separated for four years from his mother, a woman with strong personality disorders. Despite the thoughtful and attentive guidance of his educator, who wants to lead him towards a safe future in the family home, Riccardino decides to run away, join his mother and live with her.",2024-09-01,90 minutes,Drama,"Schicchera Production, La Biennale di Venezia",0,0,3.927,6.8,2,Released,https://image.tmdb.org/t/p/w500/7uvlVLdy53faCxIS9QfclQZtTpq.jpg,https://image.tmdb.org/t/p/w500/qOxzg3hKYw95KJLfkGtGCQ7cOD0.jpg,It
1320276,The New Year That Never Came,"On the brink of counter-revolution in 1989 Romania, six lives intersect amidst protests and personal struggles, leading to the explosive fall of Ceausescu and the communist regime.",2024-09-27,138 minutes,Drama,"Kinotopia, All Inclusive Films",0,0,2.457,8.8,2,Released,https://image.tmdb.org/t/p/w500/1RGlo5tg3iF6VMcyMNZlpx8Wwkn.jpg,https://image.tmdb.org/t/p/w500/9vNAA4trl3R6JJgiXuWbigO9XHh.jpg,Ro
1319870,Anywhere Anytime,"Issa is a young undocumented immigrant, struggling to survive in a large city in Italy. Thanks to a friend who lends him his identity, he starts to work as a rider. The precarious balance collapses when his bike is stolen. As he desperately searches for it, Issa is sucked into a dramatic spiral of events.",2024-09-01,83 minutes,Drama,"Vivo Film, Young Films, RAI Cinema",0,0,1.126,7.0,2,Released,https://image.tmdb.org/t/p/w500/sKNZXOtu2nskzHMIu81HfnXbiO3.jpg,https://image.tmdb.org/t/p/w500/1HLTaOnRFi3tAifm11YPhTLwexT.jpg,It
1303076,The Convert,"""""""""To subdue his ""goyish"" anxiety, Keegan goes to an extreme length to keep his girlfriend.""""""""",2024-09-01,8 minutes,Comedy,Creature Camp,5000,0,6.121,0.0,0,Released,https://image.tmdb.org/t/p/w500/dPRgJohYJdhJN7iGBdrGrIwwoXS.jpg,https://image.tmdb.org/t/p/w500/rYpCgXHIxsUREPfJ5FT0ek96ysq.jpg,En
1162808,Dog,A sociopath engages in a chilling dance of intimacy and violence as she seeks an escape from her relentless boredom.,2024-09-01,45 minutes,Drama,Dullblade Cutwerks,0,0,1.182,10.0,1,Released,https://image.tmdb.org/t/p/w500/scdJtoUrHvOWrpBXUmXotPc0BBe.jpg,https://image.tmdb.org/t/p/w500/d3xTBi6ZeM1JiPakRN9yFFvaXVO.jpg,En
877817,Wolfs,"Hired to cover up a high-profile crime, a fixer soon finds his night spiralling out of control when he's forced to work with an unexpected counterpart.",2024-09-20,108 minutes,"Comedy, Action, Crime","Smoke House Pictures, Plan B Entertainment, Apple Studios",80000000,0,117.278,6.541,794,Released,https://image.tmdb.org/t/p/w500/vOX1Zng472PC2KnS0B9nRfM8aaZ.jpg,https://image.tmdb.org/t/p/w500/66kNCeI5ApO0XAuyDqmdPIyQHkY.jpg,En
1342153,Better Be Clever,"Paul Badman explains, why it is important to keep track of your data online.",2024-09-02,10 minutes,Comedy,Kaiser Media,10,20,0.729,10.0,1,Released,https://image.tmdb.org/t/p/w500/oHyj6QyQR2NvrzbufBomgCjrrkE.jpg,https://image.tmdb.org/t/p/w500/6Nd57XbC5b4Hu4Ec4NQhRl65zpY.jpg,En
1340981,Hot Tea,Two different persons who have hopelessly given up on life and the world for different reasons are brought together by fate.,2024-09-02,47 minutes,"Drama, Comedy, Romance, Music",Dede Productions,150,0,0.753,10.0,1,Released,https://image.tmdb.org/t/p/w500/ix2TAceT7JCMW2X2Cu2CMrQufU7.jpg,https://image.tmdb.org/t/p/w500/n3YNdGDhjI7gziJfovlp7jVFlMq.jpg,En
1337171,Acheron,"Maria and Nikos, a married couple coping with alienation, are spending the weekend at a hotel nestled in nature, by the river Acheron. During their stay, they will try to find new balance in their relationship.",2024-09-02,19 minutes,Drama,"Film School of the Aristotle University of Thessaloniki, Epirus Film Office, Greek Film Centre, LIBRART, Region of Epirus, Neaniko Plano, Honeybee Productions",0,0,0.433,0.0,0,Released,https://image.tmdb.org/t/p/w500/97JgpChOjysOU8I74sBXpdS1owl.jpg,https://image.tmdb.org/t/p/w500/3aCQiuYKcW74qpRPBO1qJHVvTDV.jpg,El
1320420,Honeymoon,"No one is ready to wake up once from explosions outside with no plan, no life perspective anymore. Trapped under occupation in own apartment couple has to discover fear, despair, love and hope.",2024-09-02,84 minutes,Drama,Toy Cinema,0,0,1.004,0.0,0,Released,https://image.tmdb.org/t/p/w500/5Zmv43xnlyg0AwurdlfDTzWvLJm.jpg,https://image.tmdb.org/t/p/w500/l9VL0icxeNc9fMPVNSYXjP2SibI.jpg,Uk
1318710,The Book of Joy,"In a dull, desolate town, Joy is an orphan who lives her faith with intensity and almost never leaves her church. Until the day she meets Andriy, a young man who gets beaten up in front of her. Soon, she becomes convinced their paths were meant to cross.",2024-09-02,86 minutes,Drama,Barney Production,0,0,0.759,0.0,0,Released,https://image.tmdb.org/t/p/w500/nMnNMmkYNNh14Dj9ZybBb6PBNJK.jpg,https://image.tmdb.org/t/p/w500/ps9sSzCJN3oazEb87xZJoIteoKi.jpg,Fr
1284530,No Sleep Till,"When the coastal Florida town of Atlantic Beach is threatened by an impending hurricane, the locals prepare for mandatory evacuation. But, as the last tourists depart and residents board up their homes, a few wanderers feel strangely compelled to remain. Among them are two longtime friends who embrace willful ignorance in pursuit of their dream gig; a local teenager who bikes alone through the darkening night; and an obsessive storm chaser who recognizes this might be the opportunity of his career. As if haunted by the soon-to-be ghost of their hometown, they venture into the night and face the threats that await them with fascination and dread.",2024-09-02,93 minutes,Drama,"Omnes Films, Salem Street Entertainment, ROC Films, Willa",0,0,0.693,0.0,0,Released,https://image.tmdb.org/t/p/w500/7tCDsGcetXIz7moCALzPrm1jPCy.jpg,https://image.tmdb.org/t/p/w500/t2rlYIWK1dsoIX1EES2SB4wTIOU.jpg,En
1208130,Mountain Shark,A group of hunters sent out into the mountains on a mission soon learn the deadly truth that waits for them.,2024-09-02,80 minutes,"Comedy, Horror","ChampDog Films, ITN Distribution, ITN Studios",0,0,2.374,8.5,2,Released,https://image.tmdb.org/t/p/w500/A4J9YKYGqSbfULofCNyhD0XXn0J.jpg,https://image.tmdb.org/t/p/w500/4OBLnEL7Jq5rg1ibzK5sPhnlEol.jpg,En
1184918,The Wild Robot,"After a shipwreck, an intelligent robot called Roz is stranded on an uninhabited island. To survive the harsh environment, Roz bonds with the island's animals and cares for an orphaned baby goose.",2024-09-08,102 minutes,"Animation, Action, Science Fiction, Family",DreamWorks Animation,78000000,321836235,956.588,8.386,3487,Released,https://image.tmdb.org/t/p/w500/wTnV3PCVW5O92JMrFvvrRcV39RU.jpg,https://image.tmdb.org/t/p/w500/eK8HiCLv4zo6iZ0NbjZnmD9LZkd.jpg,En
1151244,Vermiglio,"1944, Vermiglio, a remote mountain village. The arrival of Pietro, a deserter, into the family of the local teacher, and his love for the teacher's eldest daughter, will change the course of everyone's life.",2024-09-19,119 minutes,Drama,"Cinedora, Charades, Versus Production, RAI Cinema, Anonymous Content",0,0,0.001,7.3,90,Released,https://image.tmdb.org/t/p/w500/48fYz25k0aGYPH33hGtMSRGUnZM.jpg,https://image.tmdb.org/t/p/w500/mxfUKewelcGm61cN9Yx5lYzCMze.jpg,It
951055,Mistress Dispeller,"Teacher Wang works as a 'mistress dispeller' in China, hired to break up affairs by any means necessary. Through one of her cases, we explore the ways class, capital, and culture collide to shape romantic relationships in contemporary China.",2024-09-02,94 minutes,Documentary,"Impact Partners, Anonymous Content, Chicago Media Project, Concordia Studio, Marcona Media, Field of Vision",0,0,2.733,0.0,0,Released,https://image.tmdb.org/t/p/w500/vxPYPPcesHito4miV3PU1IOmP3Z.jpg,https://image.tmdb.org/t/p/w500/olyzyfmK55VBU9aVBObtWuqR8SW.jpg,Zh
1377754,Copy,A woman uneasy about her pregnancy learns the copier isn't just for paper.,2024-09-03,8 minutes,Horror,Black Mountain Visuals,0,0,0.727,0.0,0,Released,https://image.tmdb.org/t/p/w500/t0iyvxlZSNfzejcTGmjwtHoBmV6.jpg,https://image.tmdb.org/t/p/w500/lvHHxDEgDXiyhyIUpdE9PUKJQTM.jpg,En
1337183,pop,"Three friends get together after a long time and speak of their recent mishaps. Each of their stories ends with a problem and each problem can be resolved only with money, which they don’t have. Moving between reality and fantasy, they decide to rob a cafe they suspect is a façade for money laundering.",2024-09-03,28 minutes,Comedy,Film School of the Aristotle University of Thessaloniki,0,0,0.489,0.0,0,Released,https://image.tmdb.org/t/p/w500/8GifTwRUJXJXi4p2gEkDCplYvEi.jpg,https://image.tmdb.org/t/p/w500/3wa9QEAxEATGWb6tvcYOBKkaAE0.jpg,El
1315190,True Blue,"Stamatis cannot get over his breakup with Katerina. He stays locked inside, until one night Katerina visits him with one purpose only: to get him out of the house.",2024-09-03,14 minutes,Drama,Film School of the Aristotle University of Thessaloniki,0,0,0.944,0.0,0,Released,https://image.tmdb.org/t/p/w500/pIf4bQNCyU92LMP2KZGdCUzoUSh.jpg,https://image.tmdb.org/t/p/w500/lOZ94DNiO0044Pqu5KEmF2lKxY.jpg,El
1289608,Taxi Monamour,"The meeting between two women who are only apparently different from each other. Anna is in conflict with herself and her family, facing her illness alone; Cristi, on the other hand, flees from a war that keeps her away from home. Everyone advises Anna to follow her partner on a business trip, and Cristi to stay safe in Italy. The meeting between the two, although brief, will be a dive into freedom.",2024-09-03,110 minutes,Drama,"Kimerafilm, RAI Cinema, Adler Entertainment, MiC, Regione Lazio, MFF",0,0,2.211,6.8,2,Released,https://image.tmdb.org/t/p/w500/n99Aj1jjXslYxGyKXj1FhtlMg1U.jpg,https://image.tmdb.org/t/p/w500/atTyC63rd5hCdtkRVZyym4FF3EM.jpg,It
1285127,Gagasan,A depiction of a creative process in which a painter is inspired by her surroundings.,2024-09-03,5 minutes,Drama,In The Dark Films,0,0,0.711,0.0,0,Released,https://image.tmdb.org/t/p/w500/xq8TDomBv1Yt7kd5LU2H2kbwSVQ.jpg,https://image.tmdb.org/t/p/w500/qdPpJVPCu5gkmmUx929IGWUBlzG.jpg,Nl
1265717,Familiar Touch,Familiar Touch is a coming of (old) age film. It follows an octogenarian woman’s transition to life in assisted living as she contends with her conflicting desires and self-narratives amidst her shifting age identity and memory.,2024-09-03,90 minutes,Drama,Rathaus Films,0,0,1.74,0.0,0,Released,https://image.tmdb.org/t/p/w500/9k4MfGM4qJBqPMxUlY5GHoZTnNd.jpg,https://image.tmdb.org/t/p/w500/sq2IW3AbdiH8J3JqHUIErAPRn86.jpg,En
1264326,The Machine Room,A grieving musician finds herself drawn to a decrepit church crypt as she seeks to break her creative block.,2024-09-03,16 minutes,"Horror, Drama, Music",Fantasma,0,0,1.599,0.0,0,Released,https://image.tmdb.org/t/p/w500/d7ldzScr7NWrgSjKdQwXSkEKOQA.jpg,https://image.tmdb.org/t/p/w500/ixj5stZpeU7ZFZbQ1Ts58NtJvjn.jpg,En
1200866,The Only Child,A car accident that kills her mom rips apart the childhood of a 12-year-old girl who isn’t about to let his dad’s new girlfriend take her place.,2024-09-03,82 minutes,"Horror, Thriller","Art Actualized Studios, Emergence",0,0,1.728,0.0,0,Released,https://image.tmdb.org/t/p/w500/lE8DAlNRTjCasA1eIcGnHl3rWnI.jpg,https://image.tmdb.org/t/p/w500/hgrZqJETgDg5CI9OGDvhWHxiDcN.jpg,En
1375804,Lovesick,"When a woman falls in love with a zombie, she must learn the sacrificial nature of love and what it means to be human.",2024-09-04,7 minutes,Drama,Toothbrush,100,0,1.035,0.0,0,Released,https://image.tmdb.org/t/p/w500/hEla4OGJ8UUfNKIEzcYWYeYt9mR.jpg,https://image.tmdb.org/t/p/w500/ghrQInQo0Owp5SKfvdKdzLKtSqh.jpg,En
1355650,Deformed,A young man is forced to eat constantly because of a strange condition that causes deformations on his body.,2024-09-04,11 minutes,"Drama, Horror",Tintorera Films LLC,0,0,1.887,0.0,0,Released,https://image.tmdb.org/t/p/w500/2A8ZpVXut82ms35Fdeq2R3j5LGr.jpg,https://image.tmdb.org/t/p/w500/axWMcQFZvZiLsaiAFIuJJu5eK6h.jpg,En
1329510,I Dream Of Insects,Gregor Samsa is threatened by his impending metamorphosis until his neighbor Raven teaches him to accept his destiny.,2024-09-04,16 minutes,"Fantasy, Drama",Plana Spirituum,0,0,0.447,0.0,0,Released,https://image.tmdb.org/t/p/w500/dZh3yLECkco1X1IFtvr7KJ0WbQR.jpg,https://image.tmdb.org/t/p/w500/e33SvdZDDyS1kjb1221pBeAMgHy.jpg,En
1282753,KIYAW,On the blood-stained ruins of a seedy 1945 Manila. Horrors unfold in the eyes of a mother from a farming village after being enslaved to satisfy the Japanese Soldiers' fetish for the interplay of sex and violence. Her daring Iron Will led her to fight and resist in order to survive.,2024-09-04,11 minutes,"History, Action, Drama",Pit Crew Production,1,0,0.001,0.0,0,Released,https://image.tmdb.org/t/p/w500/huWeXR08qDKiO7E5d70hAQ5mThY.jpg,https://image.tmdb.org/t/p/w500/f3zFj85QQObVK70CwxcB6lRbiKB.jpg,Tl
1225518,The Whip,"A full-time carer plots a daring heist from the Houses of Parliament, in a bid to thwart devastating welfare reforms known as Independence Credit.",2024-09-04,82 minutes,"Thriller, Drama",Workbus,0,0,3.543,0.0,0,Released,https://image.tmdb.org/t/p/w500/peruP4zHGzQUtS22kgDQm9ssfgS.jpg,https://image.tmdb.org/t/p/w500/6F4x0EMRNIRKzNPLIk0Mu958xlE.jpg,En
1195108,Happy Holidays,"Rami deals with his Jewish girlfriend’s opposition to abortion. His mother complicates things while seeking compensation for her daughter Fifi accident. Miri plans to terminate her sister’s pregnancy with Rami, who’s Arab. Fifi struggles to hide her non-virginity to save her family’s reputation.",2024-09-04,123 minutes,Drama,"Red Balloon Film, Fresco Films, Tessalit Productions, Intramovies",0,0,1.152,6.5,1,Released,https://image.tmdb.org/t/p/w500/fpH6aedhjlmvc9Dt0IEVvAirpRw.jpg,https://image.tmdb.org/t/p/w500/8yWS8lM5J8jLkJ0DyTsqAJcYfCU.jpg,Ar
1143995,Creep Encounters,"When an unknown alien force threatens a high school, the teachers must team up, to fight back against the invaders, in an attempt to stop an otherworldly parasite from escaping, and taking over the world.",2024-09-04,75 minutes,"Science Fiction, Horror",Tricky Films,0,0,2.652,8.0,1,Released,https://image.tmdb.org/t/p/w500/lPKBqtlS2lCR0ZURJI4rmSCGpL0.jpg,https://image.tmdb.org/t/p/w500/turfYFRXCMouwS3ilBnBaIEPtYT.jpg,En
1141182,Die Alone,"Lost in a world reclaimed by nature and overrun by mysterious creatures, Ethan, a young man with amnesia navigates the dangerous landscape in search of his lost love Emma.  His journey takes an unexpected turn when he encounters Mae, a hardened and eccentric survivor.  Together, Ethan and Mae face threats both human and otherwise before a fateful encounter with Kai unravels a secret that lies just beyond Ethan's fractured memory.",2024-09-27,91 minutes,"Horror, Thriller",Minds Eye Entertainment,0,0,52.709,5.8,27,Released,https://image.tmdb.org/t/p/w500/jg5WvZPpGpnTrwKbLAihf33OVSL.jpg,https://image.tmdb.org/t/p/w500/rVqNV52GBNCNjh0RUktoLFP1l1L.jpg,En
1141163,Diva Futura,"In 1980s Italy, Riccardo Schicchi's agency Diva Futura turns free love into porn, making stars of Ilona Staller, Moana Pozzi and others.",2024-09-04,128 minutes,Drama,"Groenlandia, PiperFilm, RAI Cinema",0,0,3.152,9.0,3,Released,https://image.tmdb.org/t/p/w500/qLfdMy5LmUlkqgm3jvgVvIbvQWO.jpg,https://image.tmdb.org/t/p/w500/3TsH6LBphDfuT5L277nMvr5w7Oh.jpg,It
1114513,Speak No Evil,"When an American family is invited to spend the weekend at the idyllic country estate of a charming British family they befriended on vacation, what begins as a dream holiday soon warps into a snarled psychological nightmare.",2024-09-11,110 minutes,"Horror, Thriller",Blumhouse Productions,15000000,76743256,144.657,7.331,1050,Released,https://image.tmdb.org/t/p/w500/fDtkrO2OAF8LKQTdzYmu1Y7lCLB.jpg,https://image.tmdb.org/t/p/w500/1fL2S8LKxCVE9KoPRBXeagmBtex.jpg,En
1352922,Lola Against the Zombies,"A Zombie virus stalks Argentina. A couple, Lola and Vicente, are driving towards an area that promises to be safe. With 25 km left to go, the car breaks down, leaving them stranded in the middle of the countryside. What seemed like a problem stops being one when Vicente reveals to Lola that he has been bitten and is about to turn into a zombie, so she will have to say goodbye to him and continue alone.",2024-09-05,24 minutes,"Horror, Action, Drama",Umbral Films,0,0,0.686,7.0,2,Released,https://image.tmdb.org/t/p/w500/5Shj4k8HpAe8LvMcnXhcsFjkx2g.jpg,https://image.tmdb.org/t/p/w500/dcybdGOVDKefsdQt1hvZE9Hrm1R.jpg,Es
1352501,Selebryata,"""""""""The evil Zhirnov family, who own the camp ""Horns and Hooves"", decide to plot against their competitors and become monopolists. When their tricks fail, the family goes for broke, kidnapping the daughter of their competitors. Having learned about the disappearance of their friend, the celebrities begin a large-scale operation to save all the children from the camp ""Horns and Hooves"".""""""""",2024-09-05,93 minutes,"Adventure, Family",Cinemaus Studio,0,0,0.49,0.0,0,Released,https://image.tmdb.org/t/p/w500/fxktiaotyNAmXy4i0vNguFR5Ypg.jpg,https://image.tmdb.org/t/p/w500/k83o5evM6QMFYI5UbajeWQANtLE.jpg,Ru
1332965,Labirinti,"Francesco is an introverted guy, born in a small village surrounded by nature in the mountains of Calabria. He grows up with Mimmo, his best friend, with whom he shares everything until adolescence. One day he finds a book, which becomes almost a magical object that will change the course of his life. Francesco has a dream and he will find the courage to pursue it against everything and everyone: not only the society around him, that makes him feel trapped in a labyrinth of unwritten psychological and social rules, but also against Mimmo.",2024-09-05,77 minutes,Drama,"Life Cinema, MiC",0,0,0.781,5.0,1,Released,https://image.tmdb.org/t/p/w500/jonONyJnrSCxsNmzGD19RsXQg7Y.jpg,https://image.tmdb.org/t/p/w500/rzGXGZxDDlVCUtbF5wFlqMVelLo.jpg,It
